analysis_unit_id,acquisition_id,marker,roi_label,roi_area_px,assigned_nucleus,best_overlap_px,roi_overlap_fraction,accepted,reason,marker_display,dapi_area_reference_n,dapi_area_quantile,dapi_area_threshold_px,dapi_area_median_px,size_filter_pass,likely_noncell_by_size,dapi_expansion_px
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,170,331,2796,327,0.9879154078549849,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,171,590,2801,556,0.9423728813559322,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,172,969,2826,758,0.782249742002064,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,173,662,2834,550,0.8308157099697885,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,174,782,2847,603,0.7710997442455243,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,175,936,2859,656,0.7008547008547008,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,176,752,2875,457,0.6077127659574468,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,177,265,2881,239,0.9018867924528302,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,178,651,2904,592,0.9093701996927803,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,179,432,2912,242,0.5601851851851852,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,180,540,2915,440,0.8148148148148148,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,181,146,2909,146,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,182,1005,2922,599,0.5960199004975124,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,183,1489,0,381,0.2558764271323036,False,overlap_below_threshold,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,184,654,2938,570,0.8715596330275229,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,185,493,0,0,0.0,False,overlap_below_threshold,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,186,864,2950,695,0.8043981481481481,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,187,785,2952,545,0.6942675159235668,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,188,996,2959,522,0.5240963855421686,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,189,843,2983,788,0.9347568208778173,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,190,184,3002,184,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,191,494,0,84,0.1700404858299595,False,overlap_below_threshold,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,192,572,3004,559,0.9772727272727273,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,193,806,0,303,0.3759305210918114,False,overlap_below_threshold,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,194,731,3037,729,0.9972640218878249,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,195,1124,0,273,0.24288256227758007,False,overlap_below_threshold,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,196,266,3065,238,0.8947368421052632,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,197,886,3091,571,0.6444695259593679,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,198,500,3098,265,0.53,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,cFOS,199,157,2593,81,0.5159235668789809,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,1,1124,528,727,0.646797153024911,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,2,111,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3121.0,0.05,174.0,470.0,False,True,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,3,729,560,653,0.8957475994513031,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,4,1444,676,1408,0.9750692520775623,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,5,358,811,358,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,6,839,872,515,0.6138259833134684,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,7,894,885,894,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,8,897,889,894,0.9966555183946488,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,9,1398,907,1229,0.8791130185979972,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,10,452,1041,438,0.9690265486725663,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,11,1192,1077,1075,0.9018456375838926,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,12,826,1083,826,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,13,529,1088,481,0.9092627599243857,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,14,435,1095,435,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,15,754,1099,678,0.8992042440318302,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,16,452,1125,309,0.6836283185840708,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,17,227,1110,208,0.9162995594713657,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,18,668,1135,508,0.7604790419161677,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,19,964,1151,914,0.9481327800829875,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,20,372,1141,340,0.9139784946236559,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,21,561,1184,561,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,22,636,1198,287,0.45125786163522014,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,23,975,1225,871,0.8933333333333333,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,24,184,1249,184,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,25,821,1287,821,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,26,140,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3121.0,0.05,174.0,470.0,False,True,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,27,542,1298,542,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,28,460,1311,460,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,29,983,1332,929,0.9450661241098678,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,30,688,1359,688,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,31,99,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3121.0,0.05,174.0,470.0,False,True,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,32,74,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3121.0,0.05,174.0,470.0,False,True,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,33,788,1409,788,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,34,73,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3121.0,0.05,174.0,470.0,False,True,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,35,184,1552,167,0.907608695652174,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,36,714,1746,714,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,37,331,1756,331,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,38,465,1784,237,0.5096774193548387,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,39,551,1793,546,0.9909255898366606,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,40,604,1808,593,0.9817880794701986,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,41,201,1817,188,0.9353233830845771,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,42,646,1834,646,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,43,671,1844,606,0.9031296572280179,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,44,596,1860,596,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,45,608,1861,608,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,46,923,1887,912,0.9880823401950163,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,47,266,1885,266,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,48,1040,1905,909,0.8740384615384615,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,49,842,1938,835,0.9916864608076009,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,50,1102,1944,906,0.822141560798548,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,51,1063,1946,868,0.8165569143932268,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,52,1180,1948,1180,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,53,592,1967,592,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,54,585,1980,585,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,55,684,1981,511,0.7470760233918129,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,56,582,1990,582,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,57,962,2041,962,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,58,554,2049,311,0.5613718411552346,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,59,762,2044,634,0.8320209973753281,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,60,1442,2054,1432,0.9930651872399445,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,61,1148,2064,1148,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,62,811,2075,811,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,63,965,2078,838,0.8683937823834197,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,64,870,2090,804,0.9241379310344827,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,65,880,2086,880,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,66,553,2089,534,0.9656419529837251,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,67,402,2098,333,0.8283582089552238,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,68,825,2093,825,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,69,757,2112,751,0.9920739762219286,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,70,293,2126,293,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,71,492,2133,269,0.5467479674796748,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,72,466,2137,466,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,73,979,2150,977,0.9979570990806946,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,74,899,2149,899,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,75,350,2148,350,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,76,968,2155,883,0.9121900826446281,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,77,1221,2166,1217,0.9967239967239967,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,78,964,2167,676,0.7012448132780082,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,79,716,2174,716,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,80,839,2184,839,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,81,829,2188,829,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,82,1056,2191,913,0.8645833333333334,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,83,317,2190,314,0.9905362776025236,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,84,608,2198,548,0.9013157894736842,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,85,853,2209,853,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,86,125,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,3121.0,0.05,174.0,470.0,False,True,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,87,512,2227,509,0.994140625,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,88,893,2233,893,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,89,646,2236,646,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,90,561,2239,561,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,91,730,2248,730,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,92,780,2250,780,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,93,852,2265,852,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,94,299,2266,274,0.9163879598662207,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,95,832,2282,832,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,96,577,2320,294,0.5095320623916811,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
2026-07-09_FR4-1_Allulose,2026-07-09_FR4-1_Allulose,ACTH_CLIP,97,1213,2305,615,0.5070074196207749,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,3121.0,0.05,174.0,470.0,True,False,23.0
